iter	Passed	Remaining
1684	9283	45812
1685	9289	45809
1686	9295	45803
1687	9300	45799
1688	9306	45792
1689	9311	45785
1690	9317	45781
1691	9321	45772
1692	9326	45764
1693	9332	45756
1694	9337	45752
1695	9343	45747
1696	9348	45741
1697	9354	45734
1698	9360	45733
1699	9365	45727
1700	9371	45722
1701	9376	45712
1702	9381	45705
1703	9386	45699
1704	9391	45692
1705	9396	45684
1706	9402	45678
1707	9407	45673
1708	9412	45665
1709	9418	45658
1710	9423	45651
1711	9428	45644
1712	9434	45640
1713	9439	45632
1714	9444	45624
1715	9449	45615
1716	9454	45607
1717	9459	45601
1718	9464	45592
1719	9469	45587
1720	9474	45579
1721	9480	45573
1722	9485	45565
1723	9491	45561
1724	9495	45552
1725	9500	45544
1726	9506	45537
1727	9512	45534
1728	9518	45531
1729	9524	45531
1730	9529	45524
1731	9535	45518
1732	9540	45512
1733	9546	45508
1734	9551	45501
1735	9557	45497
1736	9563	45495
1737	9568	45487
1738	9574	45480
1739	9578	45472
1740	9584	45466
1741	9589	45457
1742	9594	45449
1743	9599	45444
1744	9604	45437
1745	9610	45431
1746	9615	45424
1747	9620	45416
1748	9625	45409
1749	9631	45407
1750	9638	45405
1751	9644	45403
1752	9649	45397
1753	9654	45390
1754	9660	45384
1755	9666	45381
1756	9671	45374
1757	9676	45368
1758	9682	45361
1759	9687	45353
1760	9692	45346
1761	9697	45341
1762	9703	45334
1763	9708	45326
1764	9713	45319
1765	9719	45315
1766	9724	45307
1767	9729	45299
1768	9734	45294
1769	9739	45287
1770	9745	45280
1771	9750	45273
1772	9755	45266
1773	9761	45262
1774	9766	45257
1775	9772	45252
1776	9777	45246
1777	9782	45236
1778	9788	45232
1779	9793	45224
1780	9798	45216
1781	9803	45211
1782	9809	45205
1783	9814	45199
1784	9819	45193
1785	9825	45188
1786	9830	45182
1787	9835	45174
1788	9840	45167
1789	9845	45157
1790	9851	45153
1791	9856	45145
1792	9861	45137
1793	9866	45128
1794	9871	45121
1795	9876	45116
1796	9882	45110
1797	9887	45103
1798	9892	45096
1799	9897	45089
1800	9903	45083
1801	9908	45077
1802	9913	45067
1803	9918	45061
1804	9924	45059
1805	9929	45050
1806	9934	45041
1807	9938	45031
1808	9944	45025
1809	9949	45021
1810	9955	45015
1811	9960	45008
1812	9965	45001
1813	9970	44994
1814	9975	44986
1815	9980	44980
1816	9986	44976
1817	9991	44969
1818	9997	44961
1819	10001	44953
1820	10006	44946
1821	10012	44939
1822	10017	44931
1823	10022	44924
1824	10027	44916
1825	10032	44911
1826	10038	44905
1827	10043	44898
1828	10048	44890
1829	10052	44881
1830	10057	44873
1831	10063	44869
1832	10068	44861
1833	10074	44856
1834	10080	44852
1835	10085	44846
1836	10090	44838
1837	10096	44834
1838	10100	44824
1839	10106	44819
1840	10112	44816
1841	10117	44811
1842	10124	44811
1843	10130	44807
1844	10136	44803
1845	10142	44800
1846	10147	44794
1847	10153	44788
1848	10158	44781
1849	10163	44774
1850	10168	44767
1851	10174	44763
1852	10179	44756
1853	10185	44750
1854	10190	44742
1855	10195	44738
1856	10200	44731
1857	10206	44725
1858	10211	44717
1859	10216	44712
1860	10221	44705
1861	10227	44700
1862	10233	44697
1863	10238	44690
1864	10244	44684
1865	10249	44679
1866	10256	44679
1867	10261	44671
1868	10267	44667
1869	10272	44660
1870	10278	44657
1871	10283	44649
1872	10288	44642
1873	10293	44635
1874	10299	44629
1875	10304	44622
1876	10309	44616
1877	10315	44613
1878	10320	44606
1879	10325	44599
1880	10330	44590
1881	10336	44585
1882	10341	44578
1883	10346	44569
1884	10351	44565
1885	10357	44561
1886	10363	44558
1887	10369	44553
1888	10374	44547
1889	10380	44542
1890	10385	44535
1891	10390	44528
1892	10395	44521
1893	10400	44514
1894	10406	44508
1895	10411	44500
1896	10416	44494
1897	10421	44487
1898	10427	44484
1899	10432	44476
1900	10437	44467
1901	10443	44465
1902	10448	44455
1903	10453	44450
1904	10458	44441
1905	10463	44435
1906	10468	44427
1907	10473	44420
1908	10478	44412
1909	10483	44403
1910	10488	44397
1911	10494	44391
1912	10499	44383
1913	10504	44376
1914	10509	44371
1915	10514	44364
1916	10519	44355
1917	10525	44350
1918	10530	44345
1919	10536	44339
1920	10541	44331
1921	10547	44328
1922	10552	44322
1923	10557	44316
1924	10563	44310
1925	10568	44302
1926	10573	44298
1927	10579	44292
1928	10584	44285
1929	10589	44278
1930	10595	44273
1931	10600	44266
1932	10605	44260
1933	10611	44254
1934	10616	44249
1935	10621	44242
1936	10626	44234
1937	10631	44227
1938	10637	44221
1939	10642	44216
1940	10647	44208
1941	10652	44200
1942	10658	44197
1943	10663	44190
1944	10668	44181
1945	10673	44176
1946	10678	44169
1947	10684	44162
1948	10689	44155
1949	10693	44146
1950	10699	44140
1951	10704	44134
1952	10709	44127
1953	10714	44119
1954	10720	44114
1955	10725	44106
1956	10730	44100
1957	10735	44092
1958	10740	44085
1959	10745	44078
1960	10750	44070
1961	10755	44064
1962	10761	44059
1963	10766	44050
1964	10771	44044
1965	10777	44039
1966	10782	44034
1967	10787	44027
1968	10792	44019
1969	10797	44012
1970	10802	44006
1971	10808	44000
1972	10813	43993
1973	10818	43986
1974	10823	43978
1975	10828	43972
1976	10834	43968
1977	10839	43962
1978	10845	43955
1979	10849	43947
1980	10854	43940
1981	10859	43931
1982	10864	43924
1983	10869	43917
1984	10874	43909
1985	10879	43902
1986	10884	43892
1987	10889	43885
1988	10893	43876
1989	10899	43872
1990	10904	43865
1991	10909	43857
1992	10915	43852
1993	10920	43846
1994	10925	43840
1995	10931	43835
1996	10936	43828
1997	10941	43821
1998	10946	43814
1999	10951	43807
2000	10957	43800
2001	10962	43794
2002	10967	43788
2003	10973	43784
2004	10978	43775
2005	10983	43768
2006	10988	43760
2007	10993	43755
2008	10998	43748
2009	11003	43741
2010	11009	43735
2011	11014	43729
2012	11019	43721
2013	11024	43716
2014	11030	43709
2015	11035	43702
2016	11039	43694
2017	11045	43690
2018	11051	43685
2019	11056	43679
2020	11061	43672
2021	11066	43664
2022	11072	43659
2023	11078	43655
2024	11083	43650
2025	11088	43641
2026	11093	43634
2027	11098	43626
2028	11103	43619
2029	11108	43611
2030	11113	43604
2031	11118	43596
2032	11122	43588
2033	11127	43580
2034	11133	43575
2035	11138	43568
2036	11143	43560
2037	11148	43554
2038	11153	43546
2039	11158	43540
2040	11163	43532
2041	11168	43527
2042	11173	43518
2043	11179	43513
2044	11184	43508
2045	11190	43503
2046	11194	43494
2047	11199	43486
2048	11205	43480
2049	11210	43473
2050	11214	43464
2051	11219	43457
2052	11224	43450
2053	11229	43442
2054	11234	43434
2055	11239	43426
2056	11244	43418
2057	11249	43412
2058	11254	43407
2059	11260	43401
2060	11265	43394
2061	11270	43387
2062	11275	43380
2063	11280	43372
2064	11285	43365
2065	11291	43361
2066	11296	43354
2067	11301	43348
2068	11306	43340
2069	11311	43333
2070	11317	43330
2071	11322	43324
2072	11328	43320
2073	11334	43315
2074	11339	43309
2075	11344	43303
2076	11350	43297
2077	11355	43290
2078	11360	43285
2079	11365	43277
2080	11372	43275
2081	11377	43269
2082	11382	43261
2083	11387	43255
2084	11393	43250
2085	11398	43245
2086	11404	43239
2087	11409	43232
2088	11414	43227
2089	11419	43219
2090	11425	43217
2091	11431	43211
2092	11436	43205
2093	11442	43201
2094	11448	43196
2095	11453	43189
2096	11458	43185
2097	11464	43180
2098	11469	43173
2099	11475	43168
2100	11481	43165
2101	11487	43163
2102	11493	43160
2103	11498	43153
2104	11504	43147
2105	11509	43142
2106	11514	43136
2107	11521	43133
2108	11526	43128
2109	11532	43123
2110	11537	43116
2111	11542	43110
2112	11548	43106
2113	11554	43102
2114	11560	43099
2115	11565	43093
2116	11571	43088
2117	11577	43083
2118	11582	43077
2119	11588	43073
2120	11593	43068
2121	11598	43061
2122	11604	43056
2123	11610	43052
2124	11615	43045
2125	11620	43039
2126	11627	43037
2127	11633	43035
2128	11639	43031
2129	11645	43027
2130	11650	43021
2131	11655	43014
2132	11661	43011
2133	11667	43005
2134	11672	42999
2135	11677	42991
2136	11682	42987
2137	11688	42981
2138	11694	42978
2139	11699	42972
2140	11705	42966
2141	11709	42958
2142	11715	42951
2143	11720	42944
2144	11724	42936
2145	11729	42928
2146	11735	42925
2147	11740	42919
2148	11746	42912
2149	11751	42905
2150	11756	42900
2151	11763	42898
2152	11769	42896
2153	11776	42896
2154	11782	42892
2155	11788	42888
2156	11793	42881
2157	11799	42877
2158	11804	42871
2159	11809	42863
2160	11814	42857
2161	11820	42852
2162	11825	42846
2163	11830	42839
2164	11835	42832
2165	11840	42825
2166	11845	42818
2167	11851	42813
2168	11856	42807
2169	11862	42801
2170	11868	42798
2171	11874	42794
2172	11878	42787
2173	11884	42780
2174	11888	42772
2175	11894	42767
2176	11899	42761
2177	11905	42757
2178	11910	42751
2179	11916	42745
2180	11921	42738
2181	11926	42730
2182	11931	42724
2183	11937	42719
2184	11942	42714
2185	11947	42707
2186	11952	42701
2187	11958	42696
2188	11963	42688
2189	11968	42683
2190	11974	42678
2191	11980	42674
2192	11985	42666
2193	11990	42659
2194	11995	42653
2195	12001	42648
2196	12006	42641
2197	12011	42635
2198	12017	42631
2199	12022	42623
2200	12027	42619
2201	12033	42615
2202	12038	42607
2203	12043	42601
2204	12048	42593
2205	12054	42589
2206	12059	42582
2207	12064	42574
2208	12069	42568
2209	12075	42564
2210	12080	42558
2211	12085	42551
2212	12091	42546
2213	12096	42540
2214	12101	42533
2215	12106	42526
2216	12113	42524
2217	12118	42517
2218	12123	42510
2219	12128	42503
2220	12133	42496
2221	12138	42489
2222	12143	42481
2223	12148	42474
2224	12154	42471
2225	12158	42463
2226	12164	42457
2227	12169	42450
2228	12174	42443
2229	12179	42436
2230	12184	42429
2231	12189	42423
2232	12195	42418
2233	12199	42410
2234	12204	42402
2235	12210	42396
2236	12215	42389
2237	12220	42382
2238	12225	42377
2239	12230	42370
2240	12235	42364
2241	12240	42357
2242	12245	42350
2243	12251	42343
2244	12256	42339
2245	12261	42332
2246	12267	42325
2247	12272	42320
2248	12277	42313
2249	12282	42307
2250	12288	42301
2251	12293	42296
2252	12299	42292
2253	12304	42285
2254	12309	42277
2255	12314	42270
2256	12319	42263
2257	12324	42258
2258	12329	42251
2259	12335	42245
2260	12340	42239
2261	12346	42234
2262	12351	42229
2263	12356	42222
2264	12361	42216
2265	12366	42207
2266	12371	42200
2267	12376	42193
2268	12381	42188
2269	12387	42181
2270	12392	42174
2271	12397	42169
2272	12403	42165
2273	12409	42160
2274	12415	42157
2275	12422	42158
2276	12428	42153
2277	12433	42146
2278	12439	42142
2279	12444	42137
2280	12450	42134
2281	12455	42126
2282	12460	42118
2283	12465	42111
2284	12470	42105
2285	12475	42099
2286	12481	42092
2287	12486	42086
2288	12491	42080
2289	12496	42074
2290	12501	42067
2291	12507	42062
2292	12512	42056
2293	12518	42051
2294	12523	42045
2295	12528	42039
2296	12535	42036
2297	12539	42028
2298	12545	42022
2299	12550	42018
2300	12556	42014
2301	12562	42008
2302	12566	42000
2303	12572	41995
2304	12577	41989
2305	12582	41983
2306	12587	41975
2307	12593	41971
2308	12598	41965
2309	12604	41959
2310	12610	41956
2311	12615	41950
2312	12620	41943
2313	12626	41938
2314	12631	41930
2315	12636	41923
2316	12641	41919
2317	12646	41912
2318	12652	41907
2319	12657	41900
2320	12662	41893
2321	12667	41886
2322	12673	41881
2323	12678	41875
2324	12684	41871
2325	12690	41868
2326	12695	41863
2327	12701	41858
2328	12706	41852
2329	12712	41847
2330	12718	41842
2331	12723	41837
2332	12728	41829
2333	12733	41822
2334	12738	41816
2335	12743	41808
2336	12748	41801
2337	12753	41796
2338	12758	41789
2339	12764	41783
2340	12769	41778
2341	12775	41773
2342	12780	41768
2343	12785	41760
2344	12790	41753
2345	12795	41746
2346	12800	41740
2347	12806	41735
2348	12811	41728
2349	12816	41721
2350	12821	41715
2351	12827	41709
2352	12832	41705
2353	12838	41699
2354	12843	41692
2355	12848	41685
2356	12853	41679
2357	12858	41673
2358	12863	41666
2359	12868	41659
2360	12873	41652
2361	12878	41646
2362	12884	41641
2363	12889	41635
2364	12894	41628
2365	12900	41623
2366	12905	41616
2367	12910	41609
2368	12915	41604
2369	12920	41597
2370	12926	41591
2371	12931	41585
2372	12936	41578
2373	12941	41571
2374	12947	41568
2375	12952	41561
2376	12957	41554
2377	12962	41548
2378	12967	41541
2379	12972	41534
2380	12978	41528
2381	12983	41521
2382	12988	41515
2383	12993	41509
2384	12998	41502
2385	13003	41496
2386	13009	41493
2387	13015	41487
2388	13020	41480
2389	13026	41476
2390	13031	41471
2391	13037	41466
2392	13043	41462
2393	13047	41454
2394	13052	41447
2395	13057	41440
2396	13063	41434
2397	13068	41427
2398	13073	41420
2399	13078	41413
2400	13083	41407
2401	13088	41402
2402	13093	41395
2403	13098	41388
2404	13103	41381
2405	13108	41374
2406	13114	41369
2407	13119	41362
2408	13123	41353
2409	13128	41346
2410	13133	41339
2411	13138	41332
2412	13143	41325
2413	13148	41319
2414	13153	41312
2415	13158	41306
2416	13164	41300
2417	13169	41294
2418	13175	41290
2419	13180	41285
2420	13186	41281
2421	13192	41277
2422	13197	41270
2423	13202	41264
2424	13207	41257
2425	13213	41251
2426	13218	41244
2427	13223	41238
2428	13228	41232
2429	13233	41226
2430	13239	41220
2431	13244	41213
2432	13249	41208
2433	13254	41201
2434	13260	41195
2435	13265	41192
2436	13271	41186
2437	13276	41180
2438	13281	41174
2439	13287	41169
2440	13292	41162
2441	13297	41156
2442	13302	41149
2443	13307	41142
2444	13313	41139
2445	13318	41132
2446	13324	41127
2447	13329	41121
2448	13334	41114
2449	13339	41108
2450	13345	41104
2451	13350	41098
2452	13356	41092
2453	13360	41084
2454	13365	41077
2455	13371	41072
2456	13376	41066
2457	13381	41059
2458	13386	41053
2459	13391	41046
2460	13396	41039
2461	13402	41033
2462	13406	41025
2463	13411	41018
2464	13417	41014
2465	13422	41007
2466	13427	41000
2467	13432	40994
2468	13437	40988
2469	13443	40983
2470	13448	40976
2471	13453	40970
2472	13458	40963
2473	13463	40956
2474	13468	40950
2475	13473	40944
2476	13479	40939
2477	13485	40934
2478	13491	40930
2479	13496	40924
2480	13501	40918
2481	13506	40911
2482	13511	40904
2483	13516	40896
2484	13521	40890
2485	13526	40883
2486	13531	40878
2487	13536	40870
2488	13541	40864
2489	13546	40858
2490	13552	40852
2491	13557	40846
2492	13562	40840
2493	13568	40835
2494	13573	40830
2495	13578	40823
2496	13584	40819
2497	13589	40813
2498	13594	40806
2499	13600	40800
2500	13604	40792
2501	13610	40787
2502	13614	40779
2503	13620	40773
2504	13625	40766
2505	13630	40761
2506	13635	40754
2507	13640	40748
2508	13646	40742
2509	13651	40737
2510	13657	40731
2511	13662	40725
2512	13667	40719
2513	13673	40714
2514	13677	40707
2515	13683	40701
2516	13688	40695
2517	13693	40689
2518	13699	40683
2519	13703	40676
2520	13709	40671
2521	13713	40663
2522	13718	40656
2523	13723	40649
2524	13729	40643
2525	13734	40636
2526	13738	40629
2527	13743	40622
2528	13748	40615
2529	13753	40609
2530	13759	40604
2531	13764	40599
2532	13769	40591
2533	13775	40585
2534	13780	40579
2535	13785	40572
2536	13790	40567
2537	13795	40561
2538	13801	40555
2539	13806	40550
2540	13811	40543
2541	13817	40538
2542	13822	40531
2543	13827	40525
2544	13833	40523
2545	13838	40516
2546	13844	40510
2547	13848	40503
2548	13854	40497
2549	13859	40490
2550	13864	40485
2551	13869	40478
2552	13874	40472
2553	13879	40465
2554	13885	40460
2555	13890	40455
2556	13895	40448
2557	13901	40442
2558	13907	40439
2559	13913	40436
2560	13918	40430
2561	13924	40424
2562	13928	40417
2563	13934	40412
2564	13940	40407
2565	13945	40401
2566	13951	40398
2567	13956	40392
2568	13963	40389
2569	13969	40385
2570	13974	40380
2571	13980	40374
2572	13985	40370
2573	13991	40364
2574	13996	40359
2575	14001	40353
2576	14008	40351
2577	14013	40343
2578	14018	40338
2579	14024	40333
2580	14029	40327
2581	14035	40324
2582	14041	40319
2583	14046	40314
2584	14051	40307
2585	14058	40304
2586	14064	40301
2587	14069	40295
2588	14075	40290
2589	14081	40286
2590	14086	40280
2591	14091	40274
2592	14097	40269
2593	14102	40263
2594	14108	40258
2595	14113	40252
2596	14118	40246
2597	14123	40240
2598	14128	40234
2599	14134	40228
2600	14139	40222
2601	14144	40215
2602	14149	40209
2603	14154	40203
2604	14159	40196
2605	14165	40191
2606	14170	40186
2607	14175	40179
2608	14180	40171
2609	14186	40167
2610	14191	40161
2611	14196	40154
2612	14201	40146
2613	14206	40140
2614	14212	40136
2615	14217	40130
2616	14222	40123
2617	14227	40118
2618	14232	40110
2619	14237	40104
2620	14242	40097
2621	14247	40090
2622	14253	40086
2623	14258	40079
2624	14264	40075
2625	14269	40070
2626	14274	40063
2627	14280	40058
2628	14285	40052
2629	14290	40045
2630	14295	40039
2631	14301	40035
2632	14306	40029
2633	14311	40022
2634	14317	40019
2635	14322	40012
2636	14327	40006
2637	14333	39999
2638	14337	39992
2639	14343	39988
2640	14349	39984
2641	14355	39979
2642	14360	39972
2643	14365	39966
2644	14370	39960
2645	14376	39956
2646	14381	39949
2647	14386	39944
2648	14392	39939
2649	14397	39932
2650	14403	39928
2651	14408	39923
2652	14413	39916
2653	14418	39909
2654	14424	39906
2655	14429	39899
2656	14434	39892
2657	14440	39887
2658	14446	39882
2659	14451	39876
2660	14456	39871
2661	14461	39864
2662	14466	39857
2663	14471	39851
2664	14477	39846
2665	14482	39840
2666	14487	39833
2667	14492	39828
2668	14497	39821
2669	14503	39815
2670	14508	39810
2671	14513	39803
2672	14518	39796
2673	14523	39789
2674	14528	39783
2675	14533	39776
2676	14539	39771
2677	14544	39765
2678	14549	39760
2679	14555	39755
2680	14560	39749
2681	14565	39742
2682	14570	39737
2683	14575	39730
2684	14580	39724
2685	14585	39716
2686	14590	39710
2687	14595	39703
2688	14600	39697
2689	14605	39690
2690	14610	39684
2691	14616	39679
2692	14621	39672
2693	14625	39664
2694	14630	39657
2695	14635	39651
2696	14640	39644
2697	14645	39637
2698	14650	39630
2699	14655	39623
2700	14659	39616
2701	14665	39610
2702	14670	39604
2703	14676	39599
2704	14681	39594
2705	14686	39588
2706	14692	39583
2707	14697	39577
2708	14703	39572
2709	14708	39565
2710	14712	39558
2711	14717	39551
2712	14723	39545
2713	14728	39539
2714	14733	39532
2715	14737	39525
2716	14742	39517
2717	14747	39510
2718	14751	39503
2719	14757	39498
2720	14762	39492
2721	14767	39485
2722	14772	39478
2723	14777	39472
2724	14783	39467
2725	14788	39460
2726	14793	39453
2727	14797	39446
2728	14803	39441
2729	14808	39433
2730	14813	39427
2731	14818	39420
2732	14823	39414
2733	14828	39407
2734	14833	39401
2735	14838	39395
2736	14843	39388
2737	14848	39383
2738	14854	39378
2739	14859	39373
2740	14864	39366
2741	14870	39360
2742	14875	39354
2743	14880	39348
2744	14885	39342
2745	14890	39336
2746	14895	39329
2747	14901	39324
2748	14906	39318
2749	14911	39312
2750	14916	39304
2751	14921	39298
2752	14927	39294
2753	14933	39290
2754	14937	39282
2755	14943	39277
2756	14948	39271
2757	14954	39266
2758	14959	39261
2759	14964	39255
2760	14970	39250
2761	14975	39245
2762	14982	39243
2763	14988	39238
2764	14994	39233
2765	14998	39226
2766	15003	39220
2767	15009	39214
2768	15014	39207
2769	15019	39201
2770	15023	39194
2771	15028	39187
2772	15033	39181
2773	15040	39178
2774	15045	39173
2775	15051	39167
2776	15056	39162
2777	15061	39156
2778	15067	39151
2779	15072	39146
2780	15078	39140
2781	15083	39134
2782	15088	39127
2783	15093	39120
2784	15098	39116
2785	15104	39110
2786	15109	39104
2787	15114	39099
2788	15119	39092
2789	15125	39088
2790	15130	39081
2791	15135	39075
2792	15140	39068
2793	15145	39062
2794	15151	39058
2795	15156	39051
2796	15161	39045
2797	15166	39039
2798	15172	39034
2799	15177	39027
2800	15182	39021
2801	15187	39014
2802	15192	39009
2803	15198	39004
2804	15204	39000
2805	15209	38994
2806	15215	38990
2807	15220	38983
2808	15225	38977
2809	15230	38970
2810	15236	38965
2811	15241	38959
2812	15246	38953
2813	15251	38947
2814	15256	38941
2815	15261	38934
2816	15266	38928
2817	15271	38921
2818	15276	38915
2819	15282	38910
2820	15287	38904
2821	15292	38898
2822	15297	38891
2823	15302	38884
2824	15307	38878
2825	15312	38871
2826	15317	38865
2827	15323	38860
2828	15327	38853
2829	15333	38847
2830	15338	38841
2831	15343	38835
2832	15348	38828
2833	15353	38822
2834	15359	38817
2835	15364	38813
2836	15370	38809
2837	15376	38803
2838	15381	38797
2839	15387	38794
2840	15392	38787
2841	15397	38782
2842	15403	38776
2843	15408	38771
2844	15414	38767
2845	15419	38761
2846	15425	38755
2847	15430	38749
2848	15436	38745
2849	15442	38740
2850	15447	38734
2851	15452	38729
2852	15458	38724
2853	15464	38720
2854	15469	38715
2855	15475	38709
2856	15481	38705
2857	15486	38699
2858	15492	38694
2859	15497	38690
2860	15503	38685
2861	15509	38681
2862	15514	38675
2863	15520	38670
2864	15525	38664
2865	15531	38659
2866	15536	38654
2867	15541	38647
2868	15546	38642
2869	15552	38638
2870	15557	38631
2871	15563	38627
2872	15569	38622
2873	15574	38617
2874	15580	38613
2875	15586	38608
2876	15591	38603
2877	15597	38597
2878	15602	38592
2879	15607	38585
2880	15613	38581
2881	15619	38576
2882	15624	38571
2883	15630	38566
2884	15635	38559
2885	15640	38554
2886	15646	38549
2887	15652	38544
2888	15657	38538
2889	15662	38533
2890	15667	38527
2891	15673	38521
2892	15678	38516
2893	15684	38511
2894	15689	38505
2895	15694	38499
2896	15699	38492
2897	15704	38487
2898	15710	38481
2899	15714	38474
2900	15720	38468
2901	15724	38461
2902	15729	38455
2903	15735	38449
2904	15740	38442
2905	15745	38436
2906	15750	38429
2907	15754	38422
2908	15760	38418
2909	15765	38411
2910	15770	38404
2911	15775	38398
2912	15780	38392
2913	15785	38385
2914	15790	38380
2915	15796	38374
2916	15801	38368
2917	15806	38361
2918	15811	38355
2919	15816	38348
2920	15821	38343
2921	15827	38338
2922	15832	38332
2923	15837	38326
2924	15842	38320
2925	15847	38313
2926	15852	38307
2927	15858	38301
2928	15863	38295
2929	15867	38288
2930	15873	38282
2931	15878	38276
2932	15883	38270
2933	15888	38264
2934	15893	38258
2935	15898	38252
2936	15903	38246
2937	15908	38239
2938	15913	38233
2939	15919	38227
2940	15924	38222
2941	15930	38218
2942	15936	38214
2943	15941	38208
2944	15947	38204
2945	15953	38199
2946	15959	38194
2947	15965	38190
2948	15970	38186
2949	15975	38179
2950	15981	38174
2951	15986	38168
2952	15993	38165
2953	15997	38158
2954	16004	38156
2955	16010	38151
2956	16015	38146
2957	16021	38141
2958	16026	38135
2959	16031	38129
2960	16037	38123
2961	16042	38119
2962	16048	38113
2963	16052	38106
2964	16058	38101
2965	16064	38097
2966	16069	38091
2967	16074	38085
2968	16080	38081
2969	16086	38076
2970	16091	38070
2971	16096	38064
2972	16102	38059
2973	16107	38054
2974	16113	38048
2975	16118	38043
2976	16123	38037
2977	16128	38031
2978	16135	38027
2979	16140	38021
2980	16146	38017
2981	16151	38011
2982	16156	38004
2983	16161	37998
2984	16166	37992
2985	16171	37986
2986	16177	37982
2987	16183	37977
2988	16188	37971
2989	16193	37965
2990	16198	37958
2991	16203	37952
2992	16209	37947
2993	16213	37940
2994	16219	37934
2995	16224	37928
2996	16228	37921
2997	16233	37915
2998	16239	37909
2999	16244	37904
3000	16250	37898
3001	16255	37894
3002	16262	37890
3003	16267	37885
3004	16273	37880
3005	16278	37874
3006	16283	37868
3007	16289	37864
3008	16295	37860
3009	16301	37855
3010	16306	37850
3011	16312	37845
3012	16317	37839
3013	16323	37834
3014	16328	37828
3015	16334	37824
3016	16340	37819
3017	16345	37813
3018	16350	37807
3019	16356	37803
3020	16361	37797
3021	16366	37791
3022	16371	37785
3023	16376	37779
3024	16382	37773
3025	16387	37768
3026	16392	37762
3027	16398	37758
3028	16404	37753
3029	16409	37747
3030	16415	37742
3031	16420	37736
3032	16425	37731
3033	16431	37725
3034	16436	37720
3035	16442	37716
3036	16448	37712
3037	16455	37709
3038	16460	37704
3039	16466	37700
3040	16472	37696
3041	16478	37692
3042	16484	37687
3043	16489	37681
3044	16495	37676
3045	16500	37670
3046	16505	37664
3047	16511	37659
3048	16516	37654
3049	16522	37648
3050	16527	37642
3051	16532	37637
3052	16537	37631
3053	16542	37623
3054	16547	37618
3055	16553	37613
3056	16558	37606
3057	16563	37601
3058	16569	37596
3059	16574	37591
3060	16580	37586
3061	16585	37581
3062	16591	37575
3063	16596	37569
3064	16601	37564
3065	16607	37558
3066	16612	37553
3067	16618	37548
3068	16624	37543
3069	16629	37539
3070	16635	37533
3071	16640	37528
3072	16645	37522
3073	16650	37515
3074	16655	37509
3075	16661	37504
3076	16667	37500
3077	16673	37496
3078	16678	37490
3079	16684	37485
3080	16689	37479
3081	16695	37474
3082	16700	37468
3083	16705	37463
3084	16710	37457
3085	16717	37453
3086	16722	37447
3087	16727	37442
3088	16733	37437
3089	16738	37431
3090	16743	37425
3091	16749	37420
3092	16754	37414
3093	16760	37410
3094	16765	37403
3095	16770	37397
3096	16775	37391
3097	16781	37386
3098	16786	37380
3099	16791	37375
3100	16796	37368
3101	16802	37363
3102	16807	37358
3103	16813	37353
3104	16818	37348
3105	16824	37343
3106	16830	37339
3107	16835	37332
3108	16841	37328
3109	16847	37323
3110	16852	37318
3111	16858	37314
3112	16864	37309
3113	16870	37305
3114	16876	37302
3115	16882	37297
3116	16887	37290
3117	16893	37286
3118	16898	37281
3119	16904	37276
3120	16910	37272
3121	16916	37267
3122	16922	37263
3123	16927	37257
3124	16932	37252
3125	16938	37246
3126	16943	37241
3127	16949	37236
3128	16955	37231
3129	16960	37225
3130	16965	37220
3131	16970	37214
3132	16975	37208
3133	16981	37203
3134	16986	37197
3135	16991	37191
3136	16997	37186
3137	17003	37181
3138	17008	37175
3139	17013	37169
3140	17018	37163
3141	17024	37159
3142	17030	37155
3143	17035	37148
3144	17040	37143
3145	17046	37138
3146	17052	37133
3147	17058	37129
3148	17063	37123
3149	17068	37116
3150	17073	37110
3151	17078	37104
3152	17084	37099
3153	17089	37093
3154	17094	37088
3155	17099	37081
3156	17105	37077
3157	17110	37071
3158	17115	37065
3159	17121	37060
3160	17127	37055
3161	17132	37050
3162	17138	37045
3163	17143	37040
3164	17149	37034
3165	17155	37031
3166	17161	37026
3167	17166	37020
3168	17171	37014
3169	17177	37009
3170	17182	37003
3171	17187	36998
3172	17193	36993
3173	17198	36987
3174	17203	36980
3175	17209	36976
3176	17214	36969
3177	17219	36963
3178	17225	36959
3179	17230	36954
3180	17235	36947
3181	17240	36941
3182	17247	36938
3183	17253	36934
3184	17258	36928
3185	17264	36923
3186	17269	36918
3187	17276	36914
3188	17281	36908
3189	17286	36903
3190	17291	36897
3191	17297	36892
3192	17302	36886
3193	17308	36882
3194	17313	36875
3195	17318	36869
3196	17323	36864
3197	17328	36857
3198	17333	36851
3199	17338	36844
3200	17343	36838
3201	17349	36834
3202	17354	36828
3203	17359	36821
3204	17364	36815
3205	17369	36809
3206	17375	36804
3207	17380	36799
3208	17385	36792
3209	17391	36787
3210	17396	36781
3211	17402	36776
3212	17407	36770
3213	17412	36765
3214	17418	36759
3215	17423	36753
3216	17428	36747
3217	17433	36742
3218	17438	36736
3219	17443	36729
3220	17448	36723
3221	17453	36716
3222	17458	36710
3223	17464	36704
3224	17468	36698
3225	17473	36690
3226	17478	36685
3227	17483	36679
3228	17489	36674
3229	17494	36668
3230	17499	36662
3231	17505	36657
3232	17511	36652
3233	17516	36647
3234	17522	36642
3235	17527	36636
3236	17533	36632
3237	17538	36626
