iter	RMSE
410	0.06487782139
411	0.06486307263
412	0.06484136555
413	0.06483508704
414	0.06483011736
415	0.0647996372
416	0.06478423465
417	0.0647684316
418	0.06474625953
419	0.06472804567
420	0.06471310792
421	0.06470084201
422	0.06469244279
423	0.06467265151
424	0.0646452216
425	0.06462433928
426	0.06461190695
427	0.06460019918
428	0.06458053437
429	0.06456825893
430	0.06455758803
431	0.06454641653
432	0.06452871578
433	0.06451898507
434	0.06449913478
435	0.0644759652
436	0.0644458679
437	0.06441587938
438	0.06440751551
439	0.0643853284
440	0.06436747866
441	0.06435066264
442	0.06434214373
443	0.06430655901
444	0.0642904196
445	0.06427199164
446	0.0642660067
447	0.06424759027
448	0.0642272527
449	0.06420010636
450	0.06418288222
451	0.06416703945
452	0.06415355751
453	0.06412796771
454	0.06411310818
455	0.06410723097
456	0.06409420006
457	0.06407670752
458	0.06405687153
459	0.06403749557
460	0.06402359303
461	0.06400860876
462	0.06399039497
463	0.06396385955
464	0.06394898234
465	0.06393646088
466	0.06391623452
467	0.06390403458
468	0.06389228005
469	0.06387709316
470	0.06385149511
471	0.06383320989
472	0.06380931365
473	0.06379056633
474	0.06377770044
475	0.06376170072
476	0.06375273087
477	0.06373666488
478	0.06371992408
479	0.06371102111
480	0.06370277667
481	0.06367770752
482	0.06366302686
483	0.06364849404
484	0.06363802491
485	0.06361799186
486	0.06360628276
487	0.06359172097
488	0.06358109453
489	0.06356176928
490	0.0635369779
491	0.06351892586
492	0.06350020325
493	0.06348213011
494	0.06347394402
495	0.06345975038
496	0.06345124115
497	0.0634339641
498	0.0634155546
499	0.06340344443
500	0.0633892896
501	0.06337827189
502	0.06335853097
503	0.06333355015
504	0.06332286691
505	0.0633151605
506	0.06330769365
507	0.06329266376
508	0.06327550414
509	0.06325998449
510	0.0632433302
511	0.06323227247
512	0.06320776145
513	0.06318537299
514	0.06316914156
515	0.06316205246
516	0.06314954396
517	0.06314258402
518	0.06312863077
519	0.06311278084
520	0.06309609012
521	0.06307513149
522	0.06306374658
523	0.06304863337
524	0.0630403227
525	0.06303033026
526	0.06301135157
527	0.06300347585
528	0.06299580636
529	0.06298717768
530	0.06297939791
531	0.06296575184
532	0.06295156419
533	0.06293289144
534	0.06292043692
535	0.06290532942
536	0.06288844959
537	0.06287313016
538	0.06285859193
539	0.06285505589
540	0.06284210898
541	0.06282768261
542	0.06282047878
543	0.0628123313
544	0.06280585074
545	0.06279529341
546	0.06277849665
547	0.06276860023
548	0.06275579698
549	0.06273982863
550	0.06272913874
551	0.06271791414
552	0.06271100675
553	0.06270388497
554	0.06268356762
555	0.06267745701
556	0.06266782342
557	0.06264928514
558	0.0626419526
559	0.06263425577
560	0.06261853369
561	0.06260591356
562	0.06259670655
563	0.0625853376
564	0.06257247295
565	0.06255727267
566	0.06253326933
567	0.06252492405
568	0.06251852753
569	0.06249703678
570	0.06249245712
571	0.06247773856
572	0.06246969324
573	0.06244996115
574	0.06244118059
575	0.0624191749
576	0.06239823951
577	0.06238868771
578	0.0623751447
579	0.06235389918
580	0.06233269144
581	0.06232744338
582	0.06231346083
583	0.06230734604
584	0.06229059857
585	0.0622783783
586	0.06225811764
587	0.06225032364
588	0.06222499908
589	0.06220709021
590	0.06220077249
591	0.06218075134
592	0.06216684203
593	0.06215046746
594	0.06213432893
595	0.06212769186
596	0.06212130192
597	0.06210553252
598	0.06209245319
599	0.06208836121
600	0.06207537508
601	0.06205701382
602	0.06204928842
603	0.06203633284
604	0.06202373955
605	0.06201516529
606	0.06200385924
607	0.06199800078
608	0.06198498785
609	0.06196961561
610	0.06196294263
611	0.06194990825
612	0.06193970423
613	0.06193394165
614	0.06191771189
615	0.06190072848
616	0.06188543365
617	0.06187563559
618	0.06186831206
619	0.06186037934
620	0.06183882605
621	0.06183322968
622	0.06181906485
623	0.06181261224
624	0.06179575738
625	0.06178409947
626	0.0617691921
627	0.06175840405
628	0.06174582712
629	0.06173056912
630	0.06171467916
631	0.06169854519
632	0.06168333771
633	0.06166793653
634	0.0616578078
635	0.06164495381
636	0.06163135239
637	0.06162365249
638	0.06160921995
639	0.06159739528
640	0.0615820938
641	0.06157670042
642	0.0615659185
643	0.06155035343
644	0.06154469788
645	0.06153199654
646	0.06151489104
647	0.06150928768
648	0.06150510386
649	0.06149186916
650	0.06148144562
651	0.06146977275
652	0.0614636504
653	0.06145612706
654	0.06144758285
655	0.06144256126
656	0.06143146254
657	0.06141712966
658	0.06140759306
659	0.06139908326
660	0.0613887986
661	0.06138079591
662	0.0613731239
663	0.06136791249
664	0.06135356708
665	0.0613431948
666	0.06133853055
667	0.06133368866
668	0.06131514259
669	0.06130468079
670	0.06129310087
671	0.0612838153
672	0.06127487636
673	0.06126791183
674	0.06126289075
675	0.06125576543
676	0.0612484247
677	0.06123657181
678	0.06122377366
679	0.06121242058
680	0.0611977527
681	0.06118561655
682	0.06117871203
683	0.06117224038
684	0.06116339001
685	0.06115612664
686	0.06113657426
687	0.06112607579
688	0.06112094946
689	0.06111107021
690	0.06109624982
691	0.06108686143
692	0.06107721353
693	0.0610652898
694	0.06105570045
695	0.06105204752
696	0.06103481616
697	0.06102741464
698	0.06102206142
699	0.06100718605
700	0.06099476546
701	0.06098874535
702	0.06097935275
703	0.06096811058
704	0.06096109992
705	0.06094822851
706	0.06093946865
707	0.06092128266
708	0.06091295833
709	0.06090037591
710	0.0608905477
711	0.06087955484
712	0.06086435734
713	0.0608504514
714	0.06084532895
715	0.06083852671
716	0.060818582
717	0.06081420091
718	0.06079675402
719	0.06078810551
720	0.06077835546
721	0.06076436966
722	0.06075969507
723	0.06075310387
724	0.06074230688
725	0.06073055415
726	0.06072167861
727	0.06071334315
728	0.06070898989
729	0.06069520556
730	0.06069048481
731	0.06068002864
732	0.06067530218
733	0.06066611238
734	0.06065307911
735	0.06064335525
736	0.06063182368
737	0.06062442043
738	0.06061493074
739	0.06060140328
740	0.06058894593
741	0.06057852344
742	0.06056388668
743	0.0605556818
744	0.06054804251
745	0.06054317936
746	0.06053233582
747	0.06052631841
748	0.06050921216
749	0.06049255131
750	0.06048413386
751	0.06047543386
752	0.06045792238
753	0.06044772846
754	0.0604420724
755	0.06043378415
756	0.06042947994
757	0.06041442596
758	0.06040352776
759	0.06039547562
760	0.0603846663
761	0.06038020967
762	0.06037560221
763	0.06036319569
764	0.06035061079
765	0.06034537969
766	0.0603281677
767	0.0603190626
768	0.06030578645
769	0.06029783211
770	0.06028740741
771	0.06027778681
772	0.06027008122
773	0.0602602131
774	0.06025388283
775	0.0602478135
776	0.06023155156
777	0.06022062102
778	0.06021587034
779	0.06020940219
780	0.06019955834
781	0.06018965269
782	0.06018208795
783	0.06017850262
784	0.06016630566
785	0.06015845746
786	0.06015009948
787	0.06014580818
788	0.0601417656
789	0.06012807728
790	0.06011878558
791	0.06010602751
792	0.06009768223
793	0.06008159289
794	0.06007230161
795	0.06006751584
796	0.06005161472
797	0.06004382463
798	0.0600398148
799	0.06003078443
800	0.06001893512
801	0.06001196311
802	0.06000446978
803	0.0599996293
804	0.05999015932
805	0.05998151421
806	0.05996733751
807	0.0599554018
808	0.05994597825
809	0.05993457439
810	0.05992810704
811	0.05992267198
812	0.05991452713
813	0.0599060299
814	0.05989879069
815	0.05989522089
816	0.05988426923
817	0.05987667028
818	0.05987165768
819	0.05986465384
820	0.05985389638
821	0.05984061494
822	0.05983668298
823	0.05982977382
824	0.0598204771
825	0.05981278287
826	0.05980677302
827	0.05980151821
828	0.05979038855
829	0.0597775129
830	0.05976049464
831	0.05975227294
832	0.05973753459
833	0.05973042009
834	0.05972621556
835	0.05971429987
836	0.05971045291
837	0.05970086795
838	0.05969608488
839	0.05968985904
840	0.05968427948
841	0.05968111567
842	0.05966964891
843	0.05965632033
844	0.05965206841
845	0.05963903872
846	0.05963237302
847	0.05962308861
848	0.05962029177
849	0.05960453004
850	0.05959276155
851	0.05958397273
852	0.05957946867
853	0.05957276164
854	0.05956674515
855	0.05956041992
856	0.05955169153
857	0.05954706463
858	0.05953745825
859	0.05953166426
860	0.05952549643
861	0.05951768056
862	0.0595051136
863	0.05949431421
864	0.05949144431
865	0.05948840178
866	0.05948412708
867	0.05947337217
868	0.05946022427
869	0.05945583322
870	0.05945024902
871	0.05944079463
872	0.05943566481
873	0.05942505162
874	0.05942022299
875	0.05940829524
876	0.05940298554
877	0.05939936368
878	0.05938690883
879	0.05938029775
880	0.05937669047
881	0.05936829006
882	0.05936372986
883	0.05935337798
884	0.05934183834
885	0.05933311025
886	0.05932202903
887	0.05931344347
888	0.05930876459
889	0.05930076925
890	0.05928792602
891	0.05927705695
892	0.05926951053
893	0.0592612254
894	0.05925307077
895	0.05924613585
896	0.05923843291
897	0.05922978248
898	0.05922562888
899	0.05921788502
900	0.05921135475
901	0.05920537195
902	0.05919837696
903	0.05919468167
904	0.05918796178
905	0.05917780515
906	0.05917187572
907	0.05916847927
908	0.05915944643
909	0.05914964732
910	0.05914398372
911	0.05913564001
912	0.05912604295
913	0.0591152516
914	0.05910737606
915	0.05909984089
916	0.05909365856
917	0.05908712948
918	0.05908187726
919	0.05907756144
920	0.05907400057
921	0.05907052986
922	0.05906362499
923	0.05905769843
924	0.05904753747
925	0.05903758819
926	0.05902773651
927	0.05901844051
928	0.05900971591
929	0.05900096455
930	0.05899584155
931	0.05898615471
932	0.05897885576
933	0.05897233109
934	0.05896750301
935	0.05895388216
936	0.05895145768
937	0.05894779822
938	0.05894078858
939	0.0589354075
940	0.05893122831
941	0.05892097563
942	0.05891250322
943	0.0589080013
944	0.05890179871
945	0.05889702828
946	0.05889263367
947	0.05888796786
948	0.05888369206
949	0.05887566935
950	0.05886853112
951	0.05885861979
952	0.05885200732
953	0.05884841527
954	0.05884141472
955	0.05883582207
956	0.05882824572
957	0.05881930578
958	0.05881019227
959	0.05880407782
960	0.05878940349
961	0.05878716233
962	0.05878441881
963	0.05877487175
964	0.05876759665
965	0.05876412503
966	0.05875508358
967	0.05874230295
968	0.05873425536
969	0.0587286241
970	0.05872305439
971	0.05871624285
972	0.05870753122
973	0.05869844614
974	0.058690859
975	0.05868565966
976	0.05867345489
977	0.05865929827
978	0.05865111389
979	0.05864554605
980	0.05863167641
981	0.05862631715
982	0.05861996023
983	0.05861140608
984	0.05860800456
985	0.0585956732
986	0.05858615215
987	0.05857842263
988	0.0585738026
989	0.05856226403
990	0.05855921144
991	0.05854927051
992	0.05853856213
993	0.05853156107
994	0.05852327211
995	0.05851971555
996	0.05850878662
997	0.05849724624
998	0.05848386128
999	0.05847513637
1000	0.05847024789
1001	0.05845952206
1002	0.05844868061
1003	0.0584403699
1004	0.05843557511
1005	0.05842582272
1006	0.05841695479
1007	0.05840943643
1008	0.0584040299
1009	0.058398338
1010	0.05839328575
1011	0.05838443054
1012	0.05837806612
1013	0.05837148648
1014	0.05836338208
1015	0.05835712619
1016	0.05835395236
1017	0.05834905048
1018	0.05834310633
1019	0.05833233321
1020	0.0583291066
1021	0.05832500978
1022	0.05831690381
1023	0.05830938203
1024	0.05830250224
1025	0.05829770088
1026	0.05828893968
1027	0.05827752332
1028	0.05827157566
1029	0.05826328843
1030	0.05825578273
1031	0.05824613756
1032	0.05824218665
1033	0.05823563654
1034	0.05823095629
1035	0.05822260219
1036	0.05821794164
1037	0.05821158318
1038	0.05820678366
1039	0.05819581687
1040	0.05818779992
1041	0.05818394404
1042	0.05817490334
1043	0.05817041947
1044	0.05816595434
1045	0.05815529968
1046	0.05814726768
1047	0.05814142073
1048	0.05812915543
1049	0.05812488452
1050	0.05812012106
1051	0.05811248773
1052	0.05810786885
1053	0.0580989645
1054	0.05808834304
1055	0.05808350253
1056	0.05807824151
1057	0.05807141368
1058	0.05806637654
1059	0.05806073929
1060	0.05805596072
1061	0.05804953785
1062	0.05804275479
1063	0.05803887564
1064	0.05803026033
1065	0.05802357989
1066	0.05801933034
1067	0.0580165017
1068	0.0580102761
1069	0.05800181828
1070	0.05799763274
1071	0.05798824104
1072	0.05798332165
1073	0.05797862563
1074	0.0579672153
1075	0.05795836801
1076	0.05795312091
1077	0.05794614839
1078	0.05794032635
1079	0.0579345961
1080	0.05793022895
1081	0.0579239959
1082	0.05791985867
1083	0.05791592299
1084	0.05790691403
1085	0.0578991372
1086	0.05789336944
1087	0.05788815208
1088	0.05788206357
1089	0.05787457608
1090	0.05787030468
1091	0.05786406488
1092	0.05785932654
1093	0.05785509172
1094	0.05784967242
1095	0.05784320536
1096	0.05783573036
1097	0.05783152923
1098	0.05782297535
1099	0.05781789458
1100	0.05780990459
1101	0.05780572443
1102	0.05779551833
1103	0.05779108826
1104	0.05778437134
1105	0.05777592061
1106	0.05777210842
1107	0.05776868172
1108	0.0577604399
1109	0.05775486398
1110	0.05774899311
1111	0.0577431411
1112	0.05773540443
1113	0.05773246744
1114	0.05772726706
1115	0.05772464821
1116	0.05771740448
1117	0.05771290223
1118	0.05770886261
1119	0.05770311878
1120	0.057699814
1121	0.05769461059
1122	0.057690265
1123	0.05768389324
1124	0.05768142852
1125	0.05767478131
1126	0.05766487571
1127	0.05765715697
1128	0.05765429921
1129	0.05764909292
1130	0.05764219388
1131	0.05762847532
1132	0.0576201861
1133	0.05761723708
1134	0.05760820157
1135	0.05760419796
1136	0.0575974607
1137	0.05758998134
1138	0.05758366023
1139	0.05757867191
1140	0.05757508939
1141	0.05756937887
1142	0.05756169744
1143	0.05755831941
1144	0.05754760119
1145	0.05753962087
1146	0.05753163305
1147	0.05752753913
1148	0.05752176338
1149	0.05751248528
1150	0.05750623252
1151	0.05750137142
1152	0.05749456526
1153	0.05748913356
1154	0.05748570533
1155	0.05747856951
1156	0.05747235758
1157	0.05746526502
1158	0.05745846124
1159	0.05745148614
1160	0.0574473781
1161	0.05743908892
1162	0.0574353294
1163	0.05742853623
1164	0.0574244027
1165	0.05742161115
1166	0.05741447418
1167	0.05740725054
1168	0.05740311824
1169	0.05739811574
1170	0.05739155092
1171	0.05738672003
1172	0.05737846833
1173	0.05737105727
1174	0.05736750769
1175	0.05736073317
1176	0.05735301739
1177	0.0573494572
1178	0.05734463077
1179	0.05734192977
1180	0.05733437419
1181	0.05732674409
1182	0.05732043987
1183	0.05731430103
1184	0.05730885391
1185	0.0573015042
1186	0.05729921204
1187	0.05729261571
1188	0.05728511173
1189	0.0572801923
1190	0.05727528304
1191	0.05727098106
1192	0.05726250463
1193	0.05725627137
1194	0.05724910237
1195	0.05724650578
1196	0.05723891554
1197	0.05723357435
1198	0.05722569111
1199	0.0572220734
1200	0.05721962312
1201	0.05721536953
1202	0.05720867166
1203	0.05720480479
1204	0.05720028221
1205	0.05719364297
1206	0.05718858906
1207	0.05718433467
1208	0.05718018605
1209	0.05717775663
1210	0.05717370896
1211	0.05716976573
1212	0.0571665614
1213	0.05715964097
1214	0.05714797312
1215	0.05714168034
1216	0.05713480625
1217	0.05713140174
1218	0.05712679359
1219	0.05712014869
1220	0.05711635113
1221	0.0571104795
1222	0.05710288107
1223	0.05709611706
1224	0.0570937578
1225	0.05708765872
1226	0.05708226049
1227	0.05708017487
1228	0.05706909884
1229	0.057066793
1230	0.0570625799
1231	0.05705585944
1232	0.0570494061
1233	0.05704073903
1234	0.05703463029
1235	0.05702331895
1236	0.05702007747
1237	0.05701182803
1238	0.05700822318
1239	0.0569998131
1240	0.05699330321
1241	0.0569897859
1242	0.05698744902
1243	0.05698518246
1244	0.05698145214
1245	0.0569783453
1246	0.05697224892
1247	0.0569697499
1248	0.05695955462
1249	0.05695695236
1250	0.05694831364
1251	0.05694296078
1252	0.05694108863
1253	0.05693759167
1254	0.05693357978
1255	0.05692702908
1256	0.05692187384
1257	0.05691765226
1258	0.05691453531
1259	0.05690899491
1260	0.05690636673
1261	0.05690289913
1262	0.05689624444
1263	0.056892943
1264	0.05688988645
1265	0.05688059209
1266	0.05687495891
1267	0.05687011064
1268	0.05686385528
1269	0.0568550392
1270	0.05684940576
1271	0.05684158959
1272	0.05683675021
1273	0.05683247929
1274	0.05682652537
1275	0.05682397873
1276	0.05681682132
1277	0.056810348
1278	0.05680573862
1279	0.05680013163
1280	0.05679595081
1281	0.05679201739
1282	0.05678884326
1283	0.05678287428
1284	0.05677503197
1285	0.05676842351
1286	0.05676200257
1287	0.05675877669
1288	0.05675394692
1289	0.05674567667
1290	0.05674195899
1291	0.05673756197
1292	0.05673441657
1293	0.05673159491
1294	0.05672457202
1295	0.05672104752
1296	0.0567179998
1297	0.05671197121
1298	0.05670833835
1299	0.05670368527
1300	0.05669746656
1301	0.0566950501
1302	0.05669174506
1303	0.05668177475
1304	0.05667980666
1305	0.05667703462
1306	0.05667479331
1307	0.05667181871
1308	0.05666714923
1309	0.05666281381
1310	0.05665757474
1311	0.05665485289
1312	0.05665063487
1313	0.05664419055
1314	0.0566372465
1315	0.05663365431
1316	0.05662921158
1317	0.05662134059
1318	0.05661430344
1319	0.05660871078
1320	0.05660502247
1321	0.05660193222
1322	0.05659733208
1323	0.0565942671
1324	0.05659190418
1325	0.05658716282
1326	0.056580412
1327	0.05657610716
1328	0.05656898612
1329	0.05656617179
1330	0.05655810839
1331	0.05655273955
1332	0.0565454608
1333	0.05653998938
1334	0.05653379142
1335	0.05652924862
1336	0.05652170095
1337	0.05651591569
1338	0.05651024054
1339	0.05650283971
1340	0.05649943676
1341	0.05649598956
1342	0.05649198337
1343	0.05648791967
1344	0.0564858099
1345	0.05648256005
1346	0.05647946567
1347	0.05647717968
1348	0.05647371075
1349	0.0564702368
1350	0.05646471588
1351	0.05645844149
1352	0.05645167339
1353	0.05644553112
1354	0.0564375333
1355	0.05643245023
1356	0.05642796832
1357	0.05642394739
1358	0.05641749516
1359	0.05641211922
1360	0.05640785237
1361	0.05640027821
1362	0.05639449978
1363	0.05639156496
1364	0.05638854311
1365	0.05638481856
1366	0.05637779352
1367	0.05637298976
1368	0.0563686546
1369	0.05636268098
1370	0.05635702417
1371	0.05635351803
1372	0.05635033076
1373	0.05634707179
1374	0.05634210202
1375	0.05633479392
1376	0.05633106141
1377	0.05632486336
1378	0.05632233787
1379	0.05632066609
1380	0.05631769167
1381	0.05631327368
1382	0.05630773461
1383	0.05630085255
1384	0.05629347307
1385	0.05628997684
1386	0.05628651839
1387	0.05628052219
1388	0.05627492404
1389	0.05626954732
1390	0.05626261359
1391	0.05625821799
1392	0.05625456245
1393	0.05624967403
1394	0.05624536697
1395	0.05624199017
1396	0.05623741444
1397	0.05623503474
1398	0.05622888621
1399	0.05622449947
1400	0.05622196889
1401	0.05621618847
1402	0.05620928239
1403	0.05620420911
1404	0.05619964143
1405	0.05619619288
1406	0.05618946205
1407	0.05618259456
1408	0.05618031244
1409	0.05617478929
1410	0.0561694962
1411	0.05616584091
1412	0.05616233826
1413	0.05615971794
1414	0.05615146618
1415	0.0561469412
1416	0.05614231782
1417	0.05613759919
1418	0.05613439446
1419	0.05613046021
1420	0.05612765452
1421	0.05612256787
1422	0.05611710232
1423	0.05611277414
1424	0.05610850088
1425	0.05610431889
1426	0.05609812752
1427	0.05609455045
1428	0.05608967926
1429	0.05608271696
1430	0.0560698003
1431	0.05606438553
1432	0.05606249732
1433	0.05605878737
1434	0.05605298147
1435	0.05604838899
1436	0.05604644659
1437	0.05604316795
1438	0.05603697628
1439	0.05603333284
1440	0.0560315925
1441	0.05602366976
1442	0.05601856431
1443	0.05601643658
1444	0.05601171124
1445	0.05600687634
1446	0.05600223196
1447	0.0559967744
1448	0.05599308521
1449	0.05598540822
1450	0.055981974
1451	0.05597989999
1452	0.05597703322
1453	0.05597415435
1454	0.0559702797
1455	0.05596418561
1456	0.05595967913
1457	0.05595698733
1458	0.05595133515
1459	0.0559496068
1460	0.05594440176
1461	0.05593915368
1462	0.05593641379
1463	0.05593395725
1464	0.0559299226
1465	0.05592706331
1466	0.05592151029
1467	0.05591810264
1468	0.05591503471
1469	0.05591085173
1470	0.05590749798
1471	0.05590281568
1472	0.05589790721
1473	0.05589522469
1474	0.05589050176
1475	0.05588822279
1476	0.05588425419
1477	0.05588139899
1478	0.05587560807
1479	0.0558712051
1480	0.05586879044
1481	0.05586571663
1482	0.05586007191
1483	0.05585787646
1484	0.05585440702
1485	0.05585067877
1486	0.05584820013
1487	0.05584602364
1488	0.05584302734
1489	0.05583994082
1490	0.05583802536
1491	0.05583410306
1492	0.0558317731
1493	0.0558256039
1494	0.05582364446
1495	0.05581974707
1496	0.05581763299
1497	0.05581234693
1498	0.05580920213
1499	0.05580620925
